,index,link,name,user rating,Price (in Indian Rupees),Type,Dedicated Graphic Memory Capacity,Processor Brand,SSD,RAM (in GB),RAM Type,Expandable Memory,Operating System,Touchscreen,Screen Size (in inch),Weight (in kg),screen_resolution,company,Storage,Processor name,CPU_ranking,battery_backup,gpu name ,gpu_benchmark,ram_type_tokenized,gpu_processor tokenized,Normalized_CPU_Ranking,Normalized_GPU_Benchmark,Portability,Performance_Score,Value_Score
406,406,https://www.flipkart.com/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l503ws-thin-light-laptop/p/itm72faeb2467ad4?pid=COMG87FFE9RGSKED&lid=LSTCOMG87FFE9RGSKEDSXER3P&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_17_407&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=edf9301d-08a5-4c9c-8837-9a59062d122a.COMG87FFE9RGSKED.SEARCH&ssid=jdlezb1drbx5d14w1653221522403,"asus vivobook k15 oled (2022) ryzen 5 hexa core 5500u - (8 gb/1 tb hdd/256 gb ssd/windows 11 home) km513ua-l503ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.4,58990,2,0.0,2,1,8,ddr4,0,1,0,15.6,1.8,2,1,1256,amd ryzen 5 hexa core,87,4.5,amd radeon,102.0,4,5,0.9080841638981174,0.4353448275862069,50.57392039923254,45.84984104708443,59.903934777669356
407,407,https://www.flipkart.com/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_17_408&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=edf9301d-08a5-4c9c-8837-9a59062d122a.COMG87FFPDWUZAKE.SEARCH&ssid=jdlezb1drbx5d14w1653221522403,"asus vivobook k15 oled (2022) ryzen 5 hexa core 5500u - (8 gb/1 tb hdd/256 gb ssd/windows 11 home) km513ua-l502ws thin and light laptop  (15.6 inch, indie black, 1.80 kg, with ms office)",4.4,58990,2,0.0,2,1,8,ddr4,0,1,0,15.6,1.8,2,1,1256,amd ryzen 5 hexa core,87,4.5,amd radeon,102.0,4,5,0.9080841638981174,0.4353448275862069,50.57392039923254,45.84984104708443,59.903934777669356
408,408,https://www.flipkart.com/dell-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-laptop/p/itmf677d21c38bbe?pid=COMG9GE7EHAN6YC8&lid=LSTCOMG9GE7EHAN6YC8OCIGP2&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_409&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9GE7EHAN6YC8.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"dell core i3 11th gen - (8 gb/1 tb hdd/windows 11 home) 3511 laptop  (15.6 inch, carbon black, with ms office)",4.0,42490,4,0.0,1,0,8,ddr4,0,1,0,15.6,0.9974375,2,4,1024,intel core i3 11th gen,362,4.5,intel hd,4.23,4,3,0.6035437430786268,0.01392241379310345,76.55709278092306,24.28874485909039,41.5070725338797
409,409,https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE823JHOH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_410&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG87FFHXJHKNE8.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus vivobook k15 oled (2022) core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) k513ea-l312ws thin and light laptop  (15.6 inch, indie black, 1.80 kg, with ms office)",4.5,50990,2,0.0,1,1,8,ddr4,0,1,0,15.6,1.8,2,1,512,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,50.57392039923254,24.393718997021423,33.16528306424885
410,410,https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l523ws-thin-light-laptop/p/itm391804c2ca1cd?pid=COMG87FFZGV9ZSZM&lid=LSTCOMG87FFZGV9ZSZM7V8Z9R&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_411&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG87FFZGV9ZSZM.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus vivobook k15 oled (2022) core i5 11th gen - (16 gb/1 tb hdd/256 gb ssd/windows 11 home) k513ea-l523ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.7,69990,2,0.0,1,1,16,ddr4,0,1,0,15.6,1.8,2,1,1256,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,50.57392039923254,39.29168647611411,40.59047634804575
411,411,https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312ws-thin-light-laptop/p/itm516a699ede578?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHCGTMTF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_412&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9WH98ZNYXWYH.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) x515ea-ej312ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.4,37990,2,0.0,1,1,8,ddr4,0,1,0,15.6,1.8,2,1,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,50.57392039923254,24.393718997021423,47.812651459125235
412,412,https://www.flipkart.com/lenovo-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-14itl05-laptop/p/itm046040a57ec17?pid=COMG9WTYBQUYBCZP&lid=LSTCOMG9WTYBQUYBCZPIPSNV0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_413&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9WTYBQUYBCZP.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"lenovo core i7 11th gen - (16 gb/512 gb ssd/windows 11 home) 14itl05 laptop  (14 inch, graphite grey, with ms office)",4.2062318840579715,86648,4,0.0,1,1,16,ddr4,0,1,1,14.0,0.9974375,2,3,512,intel core i7 11th gen,61,4.5,iris xe,17.5,4,4,0.9368770764119602,0.07112068965517242,83.0695735234351,40.83753365219384,32.53018529339267
413,413,https://www.flipkart.com/hp-ryzen-7-quad-core-3rd-gen-16-gb-512-gb-ssd-windows-10-home-13-ay0046au-2-1-laptop/p/itm956b1526409fa?pid=COMG9WKZNDHUYZ4R&lid=LSTCOMG9WKZNDHUYZ4R75HRIN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_414&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9WKZNDHUYZ4R.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp ryzen 7 quad core 3rd gen - (16 gb/512 gb ssd/windows 10 home) 13-ay0046au 2 in 1 laptop  (13.3 inch, black)",4.2062318840579715,109000,3,0.0,2,1,16,ddr4,0,1,1,13.3,1.34171875,2,2,512,amd ryzen 7 quad core 3rd gen,110,5.0,amd radeon,102.0,4,5,0.8826135105204873,0.4353448275862069,81.81420747757626,50.043362641768816,31.439471894758697
414,414,https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-x415fa-bv341t-laptop/p/itmb94d03a4d49aa?pid=COMG9XPGQKN8MWY9&lid=LSTCOMG9XPGQKN8MWY92H5X1R&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_415&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9XPGQKN8MWY9.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus vivobook 14 core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) x415fa-bv341t laptop  (14 inch, slate grey, 1.6 kg)",5.0,32890,4,0.0,1,1,8,ddr4,0,1,0,14.0,1.6,1,1,256,intel core i3 10th gen,540,4.5,intel uhd,5.05,4,7,0.40642303433001115,0.017456896551724138,63.56145383401231,18.53923394718754,40.79482180987068
415,415,https://www.flipkart.com/asus-expertbook-core-i3-10th-gen-4-gb-1-tb-hdd-dos-p1545fa-br281-business-laptop/p/itmec04ebe6840be?pid=COMG9TZYRJZG9GSG&lid=LSTCOMG9TZYRJZG9GSGORJU9J&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_416&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9TZYRJZG9GSG.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus expertbook core i3 10th gen - (4 gb/1 tb hdd/dos) p1545fa-br281 business laptop  (15.6 inch, slate grey, 1.80 kg)",2.3,34649,4,0.0,1,0,4,ddr4,0,3,0,15.6,1.8,1,1,1024,intel core i3 10th gen,540,4.5,intel hd,4.23,4,3,0.40642303433001115,0.01392241379310345,50.57392039923254,15.959259809256501,31.572301244340146
416,416,https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-x415fa-bv341t-thin-light-laptop/p/itm8aefcbefccef8?pid=COMG9UA3ZXFZNGHU&lid=LSTCOMG9UA3ZXFZNGHUXZYTSE&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_417&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9UA3ZXFZNGHU.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus vivobook 14 core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) x415fa-bv341t thin and light laptop  (14 inch, slate grey, 1.80 kg)",4.3,32489,2,0.0,1,1,8,ddr4,0,1,0,14.0,1.8,1,1,256,intel core i3 10th gen,540,4.5,intel uhd,5.05,4,7,0.40642303433001115,0.017456896551724138,57.086401141744574,18.53923394718754,41.41730622266551
417,417,https://www.flipkart.com/asus-vivobook-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x415ea-eb342ws-notebook/p/itm398d254bc83ec?pid=COMG9TN5WGUFGZY2&lid=LSTCOMG9TN5WGUFGZY2MXFSQA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_418&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9TN5WGUFGZY2.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus vivobook 14 core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) x415ea-eb342ws notebook  (14 inch, transparent silver, 1.6 kg, with ms office)",4.3,34979,2,0.0,1,1,8,ddr4,1,1,0,14.0,1.6,2,1,256,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,63.56145383401231,24.393718997021423,52.75808796459608
418,418,https://www.flipkart.com/asus-vivobook-pro-15-oled-ryzen-7-octa-core-amd-ryzen-5800h-5th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-m3500qc-l1262ts-laptop/p/itm55a3d4c9938c0?pid=COMG9VQJGATFFFVP&lid=LSTCOMG9VQJGATFFFVPZGCIHQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_419&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9VQJGATFFFVP.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus vivobook pro 15 oled ryzen 7 octa core amd ryzen™ 7 5800h 5th gen - (16 gb/1 tb ssd/windows 10 home/4 gb graphics) m3500qc-l1262ts laptop  (15.6 inch, quiet blue, 1.65 kg, with ms office)",4.2062318840579715,89990,4,4.0,2,1,16,ddr4,0,1,0,15.6,1.65,2,1,1024,amd ryzen 7 octa core 5th gen,24,4.5,nvidia geforce rtx 3050,72.6,4,2,0.9778516057585825,0.3086206896551724,55.430209918433334,54.058227173788524,44.10889097011695
419,419,https://www.flipkart.com/asus-tuf-gaming-f15-core-i9-11th-gen-16-gb-1-tb-ssd-windows-10-6-gb-graphics-nvidia-geforce-rtx-3060-fx566hm-az096ts-laptop/p/itmd068ec3223a62?pid=COMG9UMZXYRPNNMS&lid=LSTCOMG9UMZXYRPNNMSQKUU6Z&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_420&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9UMZXYRPNNMS.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"asus asus tuf gaming f15 core i9 11th gen - (16 gb/1 tb ssd/windows 10/6 gb graphics/nvidia geforce rtx 3060) fx566hm-az096ts gaming laptop  (15.6 inch, eclipse gray, 2.30 kg, with ms office)",4.2062318840579715,139990,1,6.0,1,1,16,ddr4,1,1,0,15.6,2.3,2,1,1024,intel core i9 11th gen,45,4.0,nvidia geforce rtx 3060,132.0,4,12,0.9545957918050941,0.5646551724137931,27.344668865722163,63.44675363730095,30.912479900426835
420,420,https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-ec2150ax-laptop/p/itm18d02dd12a2fa?pid=COMG92FX6AVCM4UF&lid=LSTCOMG92FX6AVCM4UFCX5E8K&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_421&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG92FX6AVCM4UF.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp pavilion gaming ryzen 5 hexa core 5600h - (8 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce gtx 1650) 15-ec2150ax gaming laptop  (15.6 inch, shadow black & ultra violet, 1.98 kg)",4.0,58990,1,4.0,2,1,8,ddr4,0,1,0,15.6,1.98,2,2,512,amd ryzen 5 hexa core,87,4.0,nvidia geforce gtx 1650,59.9,4,6,0.9080841638981174,0.2538793103448276,37.70475317335048,45.41031518501546,59.237283709366984
421,421,https://www.flipkart.com/hp-x360-core-i3-11th-gen-8-gb-256-gb-ssd-chrome-os-14c-cc0009tu-2-1-laptop/p/itm006f4f45f180f?pid=COMG9FSFSJTM44FA&lid=LSTCOMG9FSFSJTM44FAYF9V4T&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_422&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9FSFSJTM44FA.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp x360 core i3 11th gen - (8 gb/256 gb ssd/chrome os) 14c-cc0009tu 2 in 1 laptop  (14 inch, mineral silver, 1.49 kg)",3.5,50390,3,0.0,1,1,8,ddr4,0,2,1,14.0,1.49,2,2,256,intel core i3 11th gen,362,5.0,intel uhd,5.05,4,7,0.6035437430786268,0.017456896551724138,74.16435261760064,24.393718997021423,33.67495701541867
422,422,https://www.flipkart.com/dell-inspiron-3515-2021-series-ryzen-3-dual-core-amd-3250u-8-gb-1-tb-hdd-windows-10-laptop/p/itm7ead5aef90de0?pid=COMG9NQGG5GKY5RE&lid=LSTCOMG9NQGG5GKY5RE8P1THA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_423&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9NQGG5GKY5RE.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"dell dell inspiron 3515 2021 series ryzen 3 dual core amd ryzen 3 3250u - (8 gb/1 tb hdd/windows 10) inspiron 3515 laptop  (15.6 inch, carbon silver, with ms office)",4.2062318840579715,43990,4,0.0,2,0,8,ddr4,0,1,0,15.6,0.9974375,2,4,1024,amd ryzen 3 dual core,560,4.5,amd radeon vega 8,10.6,4,11,0.3842746400885936,0.041379310344827586,76.55709278092306,18.591922327872606,28.17605870235133
423,423,https://www.flipkart.com/hp-spectre-x360-14-intel-evo-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-pro-14-ea0077tu-2-1-laptop/p/itm28146a6285f48?pid=COMG5VYY2HGETJXW&lid=LSTCOMG5VYY2HGETJXWXTU0EX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_424&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG5VYY2HGETJXW.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp spectre x360 14 intel evo core i7 11th gen - (16 gb/1 tb ssd/windows 10 pro) 14-ea0077tu 2 in 1 laptop  (13.5 inch, poseidon blue, 1.34 kg)",4.2062318840579715,152999,3,0.0,1,1,16,lpddr4x,1,1,1,13.5,1.34,3,2,1024,intel core i7 11th gen,61,5.0,intel hd,4.23,6,3,0.9368770764119602,0.01392241379310345,81.05579236883644,39.13874485909039,13.249323743695347
424,424,https://www.flipkart.com/hp-pavilion-ryzen-7-octa-core-5800u-16-gb-1-tb-ssd-windows-11-home-13-be0208au-thin-light-laptop/p/itmf23bd08a9fa3c?pid=COMG8CY8EZG2SHRW&lid=LSTCOMG8CY8EZG2SHRWC1R2FL&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_425&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG8CY8EZG2SHRW.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp pavilion ryzen 7 octa core 5800u - (16 gb/1 tb ssd/windows 11 home) 13-be0208au thin and light laptop  (13.3 inch, pale rose gold, 0.97 kg, with ms office)",4.2062318840579715,79790,2,0.0,2,1,16,ddr4,1,1,0,13.3,0.97,2,2,1024,amd ryzen 7 octa core,64,4.5,amd radeon,102.0,4,5,0.9335548172757475,0.4353448275862069,86.80708013950458,51.55631945240004,48.17422909015904
425,425,https://www.flipkart.com/hp-pavilion-aero-laptop-ryzen-5-hexa-core-5600u-16-gb-512-gb-ssd-windows-11-home-13-be0206au-thin-light/p/itmdfd5a6805f0c2?pid=COMG8EESZCYBNA7H&lid=LSTCOMG8EESZCYBNA7HHOROZR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_426&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG8EESZCYBNA7H.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp pavilion aero laptop ryzen 5 hexa core 5600u - (16 gb/512 gb ssd/windows 11 home) 13-be0206au thin and light laptop  (13.3 inch, natural silver, 0.97 kg, with ms office)",4.2,64790,2,0.0,2,1,16,ddr4,0,1,0,13.3,0.97,2,2,512,amd ryzen 5 hexa core,87,4.5,intel uhd,5.05,4,7,0.9080841638981174,0.017456896551724138,86.80708013950458,38.388569495360294,43.37466725365594
426,426,https://www.flipkart.com/hp-pavilion-gaming-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-ec2146ax-laptop/p/itm585a596ffa1af?pid=COMG92FX5XDCS9DW&lid=LSTCOMG92FX5XDCS9DWLLCEFD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_427&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG92FX5XDCS9DW.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp pavilion gaming ryzen 7 octa core 5800h - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050) 15-ec2146ax gaming laptop  (15.6 inch, shadow black & ultra violet, 1.98 kg)",3.4,79990,1,4.0,2,1,16,ddr4,0,1,0,15.6,1.98,2,2,512,amd ryzen 7 octa core,64,4.0,nvidia geforce rtx 3050,72.6,4,2,0.9335548172757475,0.3086206896551724,37.70475317335048,52.742612555848325,49.356610920308206
427,427,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-14s-ef1001tu-thin-light-laptop/p/itmcf1087d3a3fbc?pid=COMG92FXMBMG6C8G&lid=LSTCOMG92FXMBMG6C8GUPUIXD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_428&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG92FXMBMG6C8G.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp core i5 11th gen - (8 gb/512 gb ssd/windows 11 home) 14s-ef1001tu thin and light laptop  (14 inch, natural silver, 1.49 kg, with ms office)",4.3,56690,2,0.0,1,1,8,ddr4,0,1,0,14.0,1.49,2,2,512,intel core i5 11th gen,108,4.5,intel uhd,5.05,4,7,0.884828349944629,0.017456896551724138,67.12273281475953,32.74787182094168,42.04671857943153
428,428,https://www.flipkart.com/hp-pavilion-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-dk2096tx-gaming-laptop/p/itmd0cf8dfd6db3f?pid=COMG92FXUSMW3QZQ&lid=LSTCOMG92FXUSMW3QZQFDE7PZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_429&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG92FXUSMW3QZQ.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp pavilion core i7 11th gen - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx rtx 3050) 15-dk2096tx gaming laptop  (15.6 inch, shadow black & ultra violet, 2.23 kg, with ms office)",4.7,87990,1,4.0,1,1,16,ddr4,0,1,0,15.6,2.23,2,2,512,intel core i7 11th gen,61,4.0,nvidia geforce rtx 3050,72.6,4,2,0.9368770764119602,0.3086206896551724,29.61093730801585,52.84128365219384,44.09311334683117
429,429,https://www.flipkart.com/hp-x360-core-i5-11th-gen-8-gb-256-gb-ssd-chrome-os-14c-cc0010tu-chromebook/p/itm140cc855a6ba1?pid=COMG9FSFBZCGXTRT&lid=LSTCOMG9FSFBZCGXTRTC12JRC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_430&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9FSFBZCGXTRT.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp x360 core i5 11th gen - (8 gb/256 gb ssd/chrome os) 14c-cc0010tu chromebook  (14 inch, mineral silver, 1.49 kg)",4.2062318840579715,60390,4,0.0,1,1,8,ddr4,1,2,0,14.0,1.49,2,2,256,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8,0.884828349944629,0.07112068965517242,67.12273281475953,34.3416864761141,41.2414033122743
430,430,https://www.flipkart.com/hp-omen-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-16-b0370tx-gaming-laptop/p/itm17f839dcfbb18?pid=COMG73Z5HGCZWBGW&lid=LSTCOMG73Z5HGCZWBGWKB5HXX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_431&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG73Z5HGCZWBGW.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"hp omen core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/8 gb graphics/nvidia geforce rtx 3070) 16-b0370tx gaming laptop  (16.1 inch, shadow black, 2.32 kg, with ms office)",4.2062318840579715,171990,1,8.0,1,1,16,ddr4,0,1,0,16.1,2.32,3,2,1024,intel core i7 11th gen,61,4.0,nvidia geforce rtx 3070,154.0,4,9,0.9368770764119602,0.6594827586206896,24.66201336446037,68.2118871004697,25.84654156020506
